data\ca\154931\183786\325121117.html,Harrison Hot Springs Resort &amp; Spa,"""The hotel itself is just decent but the pools themselves are where the resort really shines. Whittle away the hours visiting, playing, reading or just relaxing in bed be of the five pools. \n\nFood at the resort is solid but pricey so if you're on a budget be sure to check out one of the great local restaurants. \n\nThe Main Lodge building is getting very dated and I can't recommend it. Instead either stay in the East Tower which has the newest and nicest rooms, or the West Tower which overlooks the pools (and can be a bit noisy as a result).",4,positive
data\ca\154931\183786\327021707.html,Harrison Hot Springs Resort &amp; Spa,"""We stayed at the resort over the Veterans day weekend--a blustery, rainy couple of days, but who cares when you are in the beautiful outdoor hot springs!  Booked the BC getaway package that comes with a dinner and 2 breakfasts. The dinner in the Copper Room is fabulous....great band plays a mix of golden oldies, and its a great place to watch the dancers...or try it yourself.   The breakfast is a buffet--be prepared to wait in line to get in, but it moves along pretty well.  Front desk was helpful and friendly.",4,positive
data\ca\154931\183786\327277890.html,Harrison Hot Springs Resort &amp; Spa,"""We have stayed several times over the years at this property.  It's important to read the reviews and understand what the property is and isn't.  Previous reviews cover all the important facts, but I will re-iterate a few key ones that you may find helpful.\n\nThis is not the Four Seasons or St. Regis ot Las Vegas, it's a resort but don't expect too much, and it's likely the best place in the area.  You're in a fairly remote area and the rates (though variable) are more than reasonable for the experience.  \n\nIf you have a bit of extra time and you're traveling from the west, I recommend taking Highway & (Lougheed) as it's quite scenic, although it does add a little bit of time.\n\nThe resort does a great job of adjusting rates and having various specials to keep occupancy high regardless of the season or day of the week.  If you're looking to have a romantic super quiet place to yourself, this probably isn't it.\n\nThere are children - it's a family resort.  While we don't have children, the adult pool has never had children when we have been on property.  Keep in mind that the pools are open early in the morning and until late at night, with adults only very late night allowed in the entire area.\n\nThe Lakeside Cafe is a decent option compared to other places in town, especially for breakfast.  If you have the option for a breakfast special or package, it's a decent buffet with a great fresh omelette station.  Yes, it gets busy at times, but relax and enjoy or go early or late.\n\nThere are limited options in town for just about everything.  There is a gas station store, a liquor store and some souvenir stores.  If you must have a particular brand of water, or a special snack or bottle of wine, bring it with you.\n\nThe property is old - as many have mentioned, the East Tower is generally the best overall bet although it costs a little bit more.  If you want more space and privacy, there are a number of cabins that cost more that are detached.  They are basic, and quaint, and you must walk outside to the property or pools (and no Wifi).  This is part of the charm and we have never had any issues as described by others with regard to cleanliness et al.\n\nI can not speak for the Copper Room as we have never had dinner then as of yet.\n\nThere is a decent exercise room as well.\n\nIt's stunningly beautiful in scenery any time of year, different times of year feature different types of experiences.\n\nIn all my visits, all of the staff have been absolutely fantastic when it comes to service.\n\nNot only that, but in this instance we had car trouble on the way there, and thought we may need to turn a one night stay into a two night stay, but unsure at check in.\n\nOur check in agent went out of her way to ensure a room was blocked for us despite the property being sold out, and advised that we wouldn't incur any cancellation fees, should our car be fixed at some point the following day.\n\nNo property is perfect, even when you pay over $1000 a night or stay at the finest properties in the world.  \n\nAs a frequent traveler, what sets properties apart is the ability to effectively manage and resolve unique or unanticipated guest requests and address issues timely and with appropriate service recovery.\n\nAs I mentioned we have never had any issues that we've needed to address at the property but the way our situation was handled was top notch ensuring we weren't stranded or having to find another play to stay the following day.\n\nThis creates loyalty and recommendations as far as I'm concerned more than any loyalty program.\n\nThank you staff and management and we look forward to returning soon for another great experience!",5,positive
data\ca\154931\183786\328486003.html,Harrison Hot Springs Resort &amp; Spa,"""This past weekend was our second time staying at the Harrison Hot Springs Resort & Spa and we loved every minute of it!!!  We were looking for a getaway that would be quiet, calm and relaxing.  From the minute we arrived that's what we experienced.  When we checked in we were happy to learn our room was ready early and we were able to have a quick snack and head to the pools.\n\nThe pools are the main attraction for my husband and I and did not disapoint.  The Adult pool gets quite loud at night and this past Saturday the hotel must have been at full capacity as it was standing room only from about 7:30 onward.  This does make it difficult for us since we were not there to get rowdy but wanted a quiet place to chat and relax.\n\nThe grounds are well cared for and the staff are very friendly and helpful.  I would LOVE morning room service, someone to deliver breaky and coffee would be the only thing to top off our time at the resort.\n\nWe will certainly be returning!!!!!",4,positive
data\ca\154931\183786\328497240.html,Harrison Hot Springs Resort &amp; Spa,"""My husband and I come here every year on our anniversary for a relaxing get-a-way. Progressively over the years this place has turned from a beautiful romantic quiet spa like getaway to screaming child haven\u002Faquatic center. We even now book Sunday night or during the week to get away from the mayhem of the weekends. This doesn't seem to help anymore kids run wild here everyday. \n\nI am not opposed to kids being in the pools at all but Parents here do not keep them even somewhat quiet and let them play tag and Marco Polo jumping in and out of the pools.  The fact the resort  doesn't police it and even lets kids in the pools until 11:30pm making noise and ruining other guests downtime seems crazy to me. \n\nResort needs to make adults only past 8 or 9pm for the couples who would come to Harrison for some quiet relaxation. ",2,negative
data\ca\154931\183786\328710851.html,Harrison Hot Springs Resort &amp; Spa,"""We love ending off the summer season with a couple of days at the Harrison Hot Spring Resort. This September was no exception. We anticipated this retreat and it was a perfect getaway. Everything from our sunny arrival to the lovely evening walks were special and full of relaxation & reminicense . We had a lovely spacious room & enjoyed our strolls around the beautifully groomed gardens & grounds. The Hot Springs were most relaxing and not too crowded for this time of year. The afternoon tea & snacks was a welcome addition to what was offered to guests. We spent the daytime shopping at the boutiques and managed to add to my wardrobe.  New restaurants were discovered and loved exploring the shoreline. For Dinner, we ended the day with a lovely gourmet meal in the Copper Room. The food was well prepared and most enjoyable. The 4 piece band was a welcome musical addition. \nLoved the gift shops in the hotel and found some unique items. We'll be back again!",5,positive
data\ca\154931\183786\3287214.html,Harrison Hot Springs Resort &amp; Spa,"""Last Fall at stayed at this venue in the West Tower - which wasn't the most enjoyable stay.  Read my October review.  Earlier this month, I stayed in the main hotel for four nights - a Junior Suite and quite nice.  We had a king size bed and a view of the lake - no balcony, didn't miss it.  The suite included a nice livingroom furniture and a spacious step up bathroom - looks like the room was freshly painted recently.  Quite cozy and my husband liked to open the windows (with screens) to enjoy the fresh air while we slept.  \n\nWe were on the 3rd floor and did hear a bit of noise with people loading and unloading at the front entrance but for the most part, it was very quiet and at night, not a creature was heard....I noticed that the West Tower is shut down - they are indeed renovating.  We had friends staying in the East Tower - all updated now and I believe the newest tower or extension to this venue in recent years - very nice, tile floors, new furnishings, etc.  But...we were quite happy in our little suite and I have no complaints - this time, there seemed to be less sounds of the pitter patter of feet which spoiled our stay in the West Tower in October. \n\nWhile the Lakeside Cafe has excellent service and probably the best breakfast buffet I have ever seen or had, it is indeed expensive, $16CDN is just too much when I can walk down to one of the cafe's about 2 blocks away and get a fabulous omelette, hashbrowns, toast or anything else for less than $10.  The hotel has a small coffee shop near the front entrance and they serve a breakfast sandwich with coffee for $4.95 - I didn't like it, a bit greasy.  I had a great lunch there for about $8 - a salad and quiche - very good and a nice portion.  Highly recommend the copper room but do the 5 course meal package, more bang for your buck and tummy!  \n\nWell that's about it for my 2nd review - would I go again?  sure...we love the hot springs - so very relaxing to end each day with a good 'soak!'  Good for the ol' bones - don't count on much else to do there - there's some shops here and there, a nice little chocolate shop near by which we ventured into, the local Sushi house is good but expensive - the best meal we had was dinner at the Old Settlers Pub - the best LAMB sirloin we have EVER tasted along with a good glass of red and we were in 7th heaven...gets busy there and its a small venue so get there early for dins.\n\nCheers!\n",4,positive
data\ca\154931\183786\329431517.html,Harrison Hot Springs Resort &amp; Spa,"""Babies in pool in diapers cause significant sanitary issues, kids cannon balling and jumping into pool represent significant safety and liability issues, dogs barking in next room and on floor for extended time destroy peacefullness.Terrible experience given that the hotel used to be much better and relegated dogs to cabins. Would not recommend this hotel at all, as it has really gone to the dogs.",1,negative
data\ca\154931\183786\329642638.html,Harrison Hot Springs Resort &amp; Spa,"""Here are some of the new terrible changes:\n\n-Breakfast room service cancelled. Only an overpriced $21 breakfast buffet available, which might be fine if you're an obese glutton\n-Dogs allowed in every room\n-Unsupervised pools that allow children and drunks to run around, cannon-ball, splash, and make as much noise as possible\n-Overpriced rooms\n-Management seems to tolerant noisy clientele that ruins the ambience for respectful guests\n\n",1,negative
data\ca\154931\183786\329964715.html,Harrison Hot Springs Resort &amp; Spa,"""Our company has recently started hosting their yearly business meeting here at Harrison and this hotel really is a great venue. \n\nThere was sufficient staff working the front desk and Leanne checked us in. She was very friendly and made sure our rooms were all together. \n\nOur conference room was perfect for our needs. Nice decor with large comfortable chairs and they even had our company name labeled to the door, which was a nice touch. Our room was well stocked with fresh coffee, tea and water. \n\nWe stayed for 3 days and our daily routine was the same. Up for 7:30am buffet breakfast (I would have the made to order omelette with choice of 10 toppings), then business meeting from 8:30 until 4, hotel massages, dinner and then hit the hot springs until bed. \n\nThere are several hot spring pools to enjoy with different temperatures and ambiance. We moved around from the lap pool to the family pool, to the adults only pool and then to the indoor pools that we're open until 1am.  \n\nIf you're looking to head out for a fine dining meal away from the hotel, I highly recommend Morgan's Bistro, which is a convenient 5 minute walk along the lake waterfront. I ordered a prime rib steak with a lobster appetizer and it was as good as it gets. \n\nLooking forward to next year's trip...",5,positive
data\ca\154931\183786\330358626.html,Harrison Hot Springs Resort &amp; Spa,"""We stayed at the Harrison Hot Springs Resort for one night to recover from the busy life in Vancouver.\nWe got a nice, modern room at the West wing with views to the pools and mountain. The spa are is incredible and we found a prefect recovery from our busy lives in Vancouver.\nI cannot wait until I'll go back again!",5,positive
data\ca\154931\183786\330443405.html,Harrison Hot Springs Resort &amp; Spa,"""This Is the place where you spend a good time with friends or family. The best thing is the outdoor warm pools, the water is always hot when ever you go. I went on 2 days vacation with my wife and kids in December and we almost never left the pool.\nThe breakfast is just wonderful with tons of variety.",5,positive
data\ca\154931\183786\332158680.html,Harrison Hot Springs Resort &amp; Spa,"""went in late fall. had hoped for snow, but no luck. check was very well organized. helped us to the room with out bags. breakfast buffet was very good.  really went just to relax in the many pools they have.  5 different 3 outside, 2 inside, all diff temperatures. very clean resort. from the late 1800's original building. only six stories, so not too big.2 gift shops, coffee sandwich bar, breakfast and dinner buffet. also dinner and live entertainment\u002Fdancing for dinner. had a pool view, but you can get lake view.",5,positive
data\ca\154931\183786\332354766.html,Harrison Hot Springs Resort &amp; Spa,"""We stayed at Harrison Hot Springs Resort & Spa for a night in early December during a road trip of BC. The hotel reception staff and the lobby area were very welcoming. The room was spacious and had a lovely view of the lake. Beds were comfortable. The hot springs were great to relax in, but could be a bit overcrowded, even at this time of year - and our nights stay was on a Sunday night. I can't imagine what this place must look like in season.\n\nThe only complaint we had was the lengthy queue to get in for breakfast at the Lakeside caf\u00E9. After waiting for at least 15 minutes and the queue not moving very much, we decided to leave the queue and head for a caf\u00E9 outside of the hotel. We are so glad we did - we got so much more value for money than paying \u00A322 to wait in a queue which probably would have taken us an hour to get to the front of. ",4,positive
data\ca\154931\183786\333077042.html,Harrison Hot Springs Resort &amp; Spa,"""We recently stayed overnight at the Harrison Hot Springs Resort. \nThe last times I visited the hotel were in the 70's (stayed in a cabin) and 86 (stayed in the older part of the resort).\nWe arrived around 7pm and were advised that we had been upgraded to a cabin due to the hotel overbooking.\nThis worked well as we had our small dog with us. The resort allows dogs for an additional $30 cleaning fee.\nThe cabin had been updated, it was cute, cozy and warm with a gas fireplace. The bed was comfy though the couch \u002F hida-bed was not comfortable to sit on. There was a place in the bedroom where a tv could be located - that would have been nice.\nThe resort was very accommodating and allowed us a late check out.\nWe loved swimming in the mineral pools. The outdoor pools are lovely and warm even on a cold rainy day and we appreciated the adult only pool.\nI did feel that the shower area for the pools and spa was very under stocked having only a dispenser containing what looked like body wash.\nAnother patron commented that you would expect better in the way of shampoo, cream rinse, lotion, a hair dryer at a resort of this caliber and expense.\nThe resort is located in a beautiful setting a short walk from the hot springs, nearby shops and across the street from the lake.\nI understand that there is a mid week special for seniors.\nI am looking forward to a longer stay in the future.",4,positive
data\ca\154931\183786\333136459.html,Harrison Hot Springs Resort &amp; Spa,"""A friend and I decided to have a weekend away and relax at Harrison.  It is a reasonably good hotel but was priced like an excellent hotel.  We decided that winter is not the time to go here especially on a weekend.  We found most people were either families or couples in love.  Both tended to monopolize the hot spring tub and it was quite crowded most of the time.  I think summer might be better because the outdoor pools would be used and it would take the pressure off the indoor pool and hot tub. We ate dinner in the hotel caf\u00E9 the first evening because it was raining and we had an okay dinner that was also pricey.  The next evening we went down the street and had a fine dinner for a reasonable price.  The room and bathroom was small but very clean.",3,negative
data\ca\154931\183786\333171901.html,Harrison Hot Springs Resort &amp; Spa,"""We took the 3 day, 2 night package for seniors.  It included room for 2 nights, 2 buffet breakfasts and one supper in the Copper Room plus use of the hot spring pools.  We stayed in the older, historic hotel but there are more modern East & West Wings.  It was cold and rainy and, to our surprise, we had to walk through a covered but outdoor walk to get to any of the hot springs.  The mist coming off the hot springs and the Christmas lights decorating Harrison made a magical scene.  Young couples found misty, dark spots in the outdoor hot springs while the kids tended to use the more conventional one indoors.  The breakfasts were awesome and the dinner very elegant with music.  We visited the nearby German Bavarian restaurant for dinner the second night and the food was fantastic too.  The little shops in Harrison are close by and have lots of interesting souvenirs.  A fun trip where we met many people from all over BC and Washington.",4,positive
data\ca\154931\183786\334107106.html,Harrison Hot Springs Resort &amp; Spa,"""You can't relay only on the hot springs to bring you the tourists. This hotel needs a serious update. Its too old, The rooms, the showers. For the high price- you need to provide more. The lake is great and there is a lot to see around. ",3,negative
data\ca\154931\183786\335798574.html,Harrison Hot Springs Resort &amp; Spa,"""My wife and I decided to spent the Christmas holiday at the resort this year. We thought it would a nice change to go swimming in the hot springs view the many different decorated Christmas trees and stroll through the Main Street all lit up. That was the only good thing about our Christmas getaway.  Supper for both nights was an issue, as the only restaurants open were in the hotel.  Both were way over priced for the quality.  On Christmas Day we thought we would go for the buffet . We were very disappointed , after paying $84.00 for the both of us plus drinks, the selection was at best average.  They got my money this time but never again. We were really hoping this could of been a new tradition for us.\n",1,negative
data\ca\154931\183786\335834618.html,Harrison Hot Springs Resort &amp; Spa,"""We once again used the Resort to escape from all of the Christmas craziness, and it was totally worth it! Yes, it is pricy and there are certainly improvements to be made.  For example, you can see marks on the hallway walls where the carts bump, the showers have no water pressure, and the washrooms get messy.  But overall, it is very relaxing.  The spa is also reasonably priced and worth a visit.  It would be nice though, if staff could keep a better eye on kids and adults diving into the pool, even though there are signs clearing stating no diving or loud noises.",4,positive
data\ca\154931\183786\336075563.html,Harrison Hot Springs Resort &amp; Spa,"""The hotel itself is very nice and the staff are wonderful.  The pools are great.  But the food (buffet breakfast and dinner) leave a lot to be desired.  Breakfast Buffet was $80 for 2 adults and 2 kids. Nothing special beside the freshly made omelets.  its a buffet!  not $80 worth.   The Greek dinner BUFFET for 2 adults and 2 kids was $90.  Tasteless lamb with potatoes or \""savory rice\"" and cod and veggies for adults or a dry bun with a beef patty (no tomatoes, lettuce, mayo, pickle or cheese) and fries for the kids.  $29 for adults and $15 for the kids.  Way too much for a buffet.   I would rather have paid for a room with pool access and gone out for breakfast and dinner (be served with better food) and pay less.  As for the room, the beds are hard for a \""resort\""  they do not use fitted sheets and the mattress cover they use is not the correct size and it bunches up.   we had 2 queen beds but with that the room is quite cramped for a family of 4 (2 adults and 2 kids under 12).   I was disappointed with the TV, a 42\"" flat screen with Analogue cable.  Not what i expected from a \""resort\"" for the price. The pools are nice, but for kids its a little boring.  There is no pool they can jump into, or a slide or a diving board.  there is a sign in the indoor pool that the pool is for \""relaxing\"" in.  the outdoor pool is only 5 feet deep and not jumping either.  Over all it was a nice family outing but it cost us $700 for 2 nights.  I don't think we can afford it again - not that it was worth the money.",2,negative
data\ca\154931\183786\336085201.html,Harrison Hot Springs Resort &amp; Spa,"""Did not experience any problems . Staff in copper room on Christmas  evening were great and the  food and the Jones boys were great. Lakeside on Christmas eve had a buffet which was very good and the wait staff were good.",4,positive
data\ca\154931\183786\336109469.html,Harrison Hot Springs Resort &amp; Spa,"""What a wonderful way to spend Christmas. Most years we are run, run, run. This year there was no stress, just great relaxation. The food was marvellous and the presentation of everything at the hotel was wonderful. The decore was most relaxing. Our Christmas dinner in the Copper Room was excellent with great selection and the restaurant was the best buffet ever. A most memorable experience and one to return to.",5,positive
data\ca\154931\183786\336441632.html,Harrison Hot Springs Resort &amp; Spa,"""Just spent a relaxing couple of days at the Harrison. It is always a busy time of year but this adds to the festive nature of Christmas at the Harrison Hot Springs Resort. It is fun to watch families enjoying some time together.",5,positive
data\ca\154931\183786\336542759.html,Harrison Hot Springs Resort &amp; Spa,"""Harrison is a lovely area with the lake to walk beside and lots of lovely shops.  There are beautiful mountains and we were lucky to see them covered with snow.  The only complaint we had was the room was small and  noisy and our bed was only a double.",5,positive
data\ca\154931\183786\336787897.html,Harrison Hot Springs Resort &amp; Spa,"""The environment was very festive, food was excellent, the room had a great view, and the overall experience with accommodation and service was very satisfying. Grandchildren very much enjoyed the story time and Santa Clause, a nice touch for the children.",4,positive
data\ca\154931\183786\336789037.html,Harrison Hot Springs Resort &amp; Spa,"""Short version: \nThe good: Amazing pools, the kids friendly pool is huge enough for kids to play around without worrying they go into a deeper area. \nThe bad: pretty much everything else, check-in and check-out is very crowded and rushed, and it shows on the front desk personnel, the furniture is broken, curtains and carpets need better cleaning, washrooms are very old -yet clean. Rooms are outdated and look just ugly, like highway motel ugly. The cleaning staff are doing a great job keeping this very old furniture and design look decent. \nOther than the pools, this hotel is not at all worth quarter the price.\n\nThe long version: I booked one night for my wife's birthday based on friends' recommendation, and when I got the reservation confirmation it was the first disappointment.\nSo the check in is at 4 pm! while checkout is the usual 11 am. We decided to try arriving early and see what happens, and were there at 2 pm. Apparently, they have a policy that starting 1 pm, if your room is ready they'll just check you in, if not, they'll guide you to the pool. Ok, so we got our room, which has an instant \""cheap motel\"" feel to it with a very obvious broken part of the bed, it's decorative, but still looks very obvious and is a bit sharp. The washroom sink has a huge crack in it, the bed wasnt comfy with a dozen of really really soft pillows, and the bed sheet wasnt even large enough to cover the entire bed. Everything in the room seem to have been around since the 60s. We were in the main tower so it might be the reason the rooms are that old. We changed, went to the pool and WOW, the hot spring water pool is just awesome, I've been in many hot springs around the world and it's the first time the water was that clean with no taste or odor (which made me doubt it's actually spring water) but it was just awesome. The kids pool was big enough for my 3.5 yrs old son to play or swim without us being worried he'd walk into any deeper parts.\nI'm surprised though that a hotel that full, that overpriced, old furniture, yet they cant afford to hire a lifeguard for some reason, so watch out if your kids are not good swimmers. Checkout was as rushed as check-in although it wasnt as busy.\n\nOverall, I might come again just for the pool, next time will try to book in the other towers or even get a day use -if that's an option- since it's only 1.5 hours drive from home. Will also look for other hotels in the area with similar pools and better rooms.",3,negative
data\ca\154931\183786\337114122.html,Harrison Hot Springs Resort &amp; Spa,"""We went up for an overnight trip for hot tub. Perfect!\nWe arrived earlier than our room was ready, so we got to spend the afternoon in the hot tubs. It was the right thing to do on a cold winter day.\nThanks Harrison!",5,positive
data\ca\154931\183786\337322057.html,Harrison Hot Springs Resort &amp; Spa,"""The outdoor pools were amazing.  We arrived, it was snowing, we sat in the pools looking at snow capped mountains.  It was breathtaking.  The staff at the resort were kind, helpful and knowledgeable.  The surrounding community was so inviting.  Restaurants, walking paths and hiking trails.  Sweet little community tucked away.  This was our first time there, will definitely be back soon.",5,positive
data\ca\154931\183786\337589607.html,Harrison Hot Springs Resort &amp; Spa,"""Heavenly! Staff was great and caring. Property is so charming starting with the brick exterior. Loved it! Will return with guests. Our kids really really enjoyed it. The natural mineral water is so good for you...it made my hair thicker and volumized. They even had complimentary tea and biscuits for guests. I brought my family from out of town and they loved the experience of soaking outdoor hot springs while during a snowfall. We asked for adjoining rooms so were together but still had privacy. Perfect Christmas get-away.",5,positive
data\ca\154931\183786\338052472.html,Harrison Hot Springs Resort &amp; Spa,"""We came for a quick get away and it was a nice break. The room was great although it need some repairs.. cupboard door hanging that covered fridge. Why do hotels not use fitted bottom sheets, bedding falling out constantly. The hotel towels are thin and they could use some new ones. The Copper Room Restaurant ..well let us just say I could teach him a thing or too...pork tenderloin over cooked, the gravy tasted like it came from a package, the creme br\u00FBl\u00E9e was not creamy, but somewhat runny. The waiter was hmmm.. Served me the wrong dish to start even put it on the table in front of me and then moved it to the correct table! The breakfast was great and the man making omelettes was lots of fun. The spring pools were also great and we enjoyed our time in them.  The weather was awesome, so we enjoyed a lovely walk after breakfast. We enjoyed our time here, but we were disappointed in the dinners. Oh and tea time was nice! At least they didn't serve the tea in paper cups!",3,negative
data\ca\154931\183786\338063272.html,Harrison Hot Springs Resort &amp; Spa,"""I stayed here with my family on Christmas day. Given the circumstances of the holiday the hotel was very accommodating for a last min trip. Check in was at 4pm. The parking lot is a short walk to the hotel. The hotel lobby was decorated nicely and cozy. We sat downstairs near the lounge. The fireplace area was pretty but very busy. One thing about the hotel that lacked right away after a busy check in was the slow and out dated elevator. We decided to walk the stairs instead of waiting for the elevator. \n\n  The hot pools were pleasant and our favourite asset of the hotel. The hotel provides guests with white robes to wear, but be sure to pack a pair of sandals\u002Fflip flops to walk the area.\nThe scenery and view from the hotel is beautiful and I enjoyed walking the little town or Harrison. The shops were closed but it was decorated in Christmas lights down the whole block.\n\n The room: The four of us stayed in room 409 which is the family suite. Our keys only worked on one of the doors A main room with a queen and in the room next to it two single beds. The bathroom is in the main room which is a bit awkward. The decor and bed sets are quite outdated and not comfortable. The pillows were flat, lacked support and comfort. Which provided all of us with a restless and uncomfortable sleep.",3,negative
data\ca\154931\183786\338737988.html,Harrison Hot Springs Resort &amp; Spa,"""This is the 2nd time my family and I have been here. I we love it. We will be back again and again. My 5 year old and I love swimming in the hot pools. Service is excellent. Staff are friendly. Rooms are big and clean. The East tower units are great. The walk to the pools from our room was less than 5min and the room rates are a bit cheaper. Overall we always have a great time here and only 1.5hours from our home is great. ",5,positive
data\ca\154931\183786\339217204.html,Harrison Hot Springs Resort &amp; Spa,"""This is an old property that has been gradually updated and approved The two major attractions are the Copper Room for dining and dancing, and the hot springs for relaxation. The food in the Copper Room is superb. Dancing to the Jones Boys is a treat - if you are over 50 years of age. Harrison is a pretty town on a lake surrounded by mountains. This is not a luxury property and there are significant differences in price points between Main Hotel and newer sections.",4,positive
data\ca\154931\183786\339285422.html,Harrison Hot Springs Resort &amp; Spa,"""This is an elegant, older hotel with multiple indoor and outdoor hotspring pools on the premises sourced from local underground hotsprings.  Sitting outside in the steamy pools under a starlit sky was my favourite experience! I would rate the spa and pools 5 stars; relaxation massage by Sabina was wonderful.  Pools open until 11pm. \n\nExcellent buffet breakfast at the Hotel's Lakeside Cafe offered for approx $20.00 (worth the price).  Also, the elegant Copper Dining room with nightly live music features fine dining and local cuisine.\n \nThe hotel consists of its original lower structure and its newer tower with beautiful views of the lake.  There are tennis courts, gardens and grounds to walk and enjoy.  There is a lovely Japanese garden I love and a trellis which blooms in the summer.\nWe came during the week for a special promotion and it was a great value.  This hotel truly is a gem in a quiet little town although summer is hot and bustling with tourists.  One of Canada's best-kept secrets.",4,positive
data\ca\154931\183786\339510312.html,Harrison Hot Springs Resort &amp; Spa,"""We were lucky enough to spend New Years Eve 2015\u002F16 at the Harrison Hot Springs resort.  We had an incredible 2 nights there.  We had booked the New Years Package which included dinner and dancing in the Copper Room with champagne at midnight and a New Years Champagne Brunch.  We had a beautiful room overlooking the lake in the West wing.  The room is not overly big but doesn't need to be.  Had a nice balcony which would be spectacular in the warmer weather.  A complimentary bottle of wine was waiting in our room when we arrived.  \nWe had early dinner at 6.30 with a fixed menu.  Experience in the past at other events such as this have proven to be mediocre at best.  however, our meals were terrific.  I had the lobster and langoustine dinner and my husband and the rest of our group had the tenderloin.  It was very good.  Our waiter and the kitchen where extremely accomadating to the person in our group who had several  allergies\u002Fsensitivities.  Our waiter was great (I can't remember his name) but he was very attentive.  The music covered all genres and and the band was good.  Unknown to us, our friend was proposing to his girlfriend that night and the band was accommodating to help him accomplish this.  My only complaint during the evening was when a waiter asked a family of children to stay off the dance floor.  I had already commented to their parents about how nice it was to see such well mannered children having a great time and was really surprised to see them being asked to leave.  The were very entertaining and extremely well-mannered and were bothering no one.  In fact they were very entertaining.  The grandmother told me that she had paid $150 for each child to be there and was quite upset that they were asked to leave the dance floor.\nWhen we returned to our rooms at about 1am, we stopped at our friends room to have a congratulatory drink with them.  The hotel had already put a chilled bottle of champagne in their room and a hand written note congratulating them on the their engagement, mentioning them both by name! Very nice touch!\nWe had an amazing brunch on New Years Day.  The buffet was probably once of the best I have ever had.  They had such a huge variety of things from king crab legs to roast beef and everything in between.  It was all amazing, especially for a buffet.\nThe hot springs were great too.  The indoor pool was a little on the cloudy side so we didn't go in it but the outdoor pool was great.  Thoroughly enjoyed watching the family of racoons raiding the balconies around the pool.\nI booked my friend into the spa as it was also her birthday.  She said the massage was great.  however didn't find the front end staff in the spa to be very professional.  For a supposedly high end spa, I found them a little lacking.\nWe had such a great New Years at the Harrison Resort.  I would highly recommend it and we will be doing it again next year!!",5,positive
data\ca\154931\183786\340086725.html,Harrison Hot Springs Resort &amp; Spa,"""This place is fun. A great atmosphere in an old hotel among the mountains. The spa and Springs are so serene and calm. There's a tranquility here that reset the way I look at the whole world. I got a massage and felt the effects for months as my body adjusted to a release of tension on a very intrinsic level. The indoor pools are restful as well. Lived staying here. The room we had was a typical hotel room. Comfy and cozy. The amenities were phenomenal. ",5,positive
data\ca\154931\183786\341954192.html,Harrison Hot Springs Resort &amp; Spa,"""We stayed for 2 nights in an east Tower room . The bed was very comfortable and amenities in room were good. Like in any hotel things do start to show their wear and tear over time and there are certainly a few things that could be refreshed . We have stayed here before and have learnt to stay away from the \""Heritage Style\"" rooms - the East Tower seems to be the most modern section. The Hot Springs are very soothing and this is what we go for .The disappointing aspect of our stay this time was that the Lakeside Caf\u00E9 was not open . We arrived on January 19th and stayed for 2 days and it was not open for breakfast or dinner on any of the days we were there. We have enjoyed the breakfast buffet and the dinner service in the Lakeside Caf\u00E9 on our previous stays and this was part of the decision when planning to stay for a few days in January - we would not have to leave the hotel if we did not want to . \nMy primary issue is that we were not told when booking that the Lakeside Caf\u00E9 would not be open - in all of the Hotel literature it states the Caf\u00E9 is open daily for breakfast and dinner - with no indication that it is closed in \""off season\"" . I consider the caf\u00E9 to be a significant amenity for this hotel and for it to be closed with no disclosure of this at booking and no change in the room rate as a result of this to be very disappointing. Had we been made aware of this fact at time of booking we would have probably changed our dates to a time when all amenities were available. \nService of staff on site was very good however I have given a average rating on overall service as this should have disclosed at time of booking.",4,positive
data\ca\154931\183786\342034719.html,Harrison Hot Springs Resort &amp; Spa,"""The is a wonderful place for a one night getaway. We live just north of Seattle and its an easy drive from our place. \n\nEvery time we have been there (twice a year) the pools have been nice, the rooms clean and the staff friendly.\n\nI think it was a bit lame when they started charging the guests to park on property.\n\nNot to much going on in the town of Harrison in the winter we haven't been there in the summer time. With the nice beaches I'm sure its a fun place in the summer.",4,positive
data\ca\154931\183786\342228523.html,Harrison Hot Springs Resort &amp; Spa,"""Hadn't been to Harrison Hot Springs in about 30 plus years. Saw they had a senior special so we decided to go for a couple of days and then spend a couple of nights in Vancouver before Christmas. \nFelt we got a really good deal. Two nights in the East wing and daily breakfast and dinner in the Copper room. \nA little wait to check in but it went fast. \nWe did the valet parking and they brought our bags to the room very quickly. \nWent to check out the pools and they were wonderful. Each one a different temperature. Enjoyed them very much. \nWalked to the small town and went to Morgan's Bistro for dinner. It was very good and quite romantic. My husband got the Ahi and felt it was over cooked and they comped it without him even asking. \nHad the buffet breakfast both mornings and it was yummy. Cooked to order omelette' and the chef could do 9 at once. Fun to watch. Fresh fruit, potatoes , bacon,sausage etc. \nSecond night had the dinner in the Copper room which also was very good. Three courses. Including a nice dessert. Live band which was kind of from the fifties but pleasant enough with dancing but nobody was. \nDuring the day we did the spa. My husband had a Thai massage that he loved and I had the best facial I've had. With the US exchange rate it was a good deal. \nHad a great trip and would come again. \n\n",5,positive
